CpG,ACR-139-TP1,ACR-139-TP2,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP2,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP2,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP2,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP2,ACR-186-TP3,ACR-186-TP4,ACR-225-TP1,ACR-225-TP2,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP2,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP2,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP2,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP2,ACR-265-TP3,ACR-265-TP4
CpG_ptg000007l_5089326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57142857142857,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57142857142857,0.0,0.0,1.72413793103448,0.0,0.0,3.57142857142857,0.0,3.125,5.88235294117647,3.57142857142857,0.0,0.0,0.0,9.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,4.34782608695652,0.0
CpG_ptg000007l_5089341,0.0,0.0,0.0,0.0,0.0,4.34782608695652,0.0,0.0,6.52173913043478,0.0,0.0,3.33333333333333,0.0,0.0,0.0,0.0,1.31578947368421,3.7037037037037,0.0,0.0,1.69491525423729,0.0,0.0,3.33333333333333,0.0,3.44827586206897,0.0,3.44827586206897,0.0,0.0,3.7037037037037,9.52380952380952,0.0,0.0,0.0,0.0,0.0,0.0,8.69565217391304,0.0
CpG_ptg000007l_6510205,4.0,0.0,0.0,0.0,0.0,5.26315789473684,0.0,2.94117647058824,10.2564102564103,23.8095238095238,18.1818181818182,13.6363636363636,20.0,16.6666666666667,4.34782608695652,9.09090909090909,3.84615384615385,0.0,0.0,6.45161290322581,6.25,35.7142857142857,19.2307692307692,12.5,0.0,7.14285714285714,4.8780487804878,0.0,30.7692307692308,19.047619047619,13.3333333333333,12.5,22.2222222222222,6.66666666666667,0.0,0.0,0.0,3.33333333333333,0.0,5.55555555555556
CpG_ptg000007l_6510226,2.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439,3.77358490566038,13.0434782608696,11.1111111111111,3.7037037037037,13.5135135135135,5.26315789473684,3.57142857142857,7.69230769230769,0.0,0.0,0.0,0.0,0.0,7.14285714285714,12.5,10.0,2.5,5.88235294117647,0.0,0.0,3.03030303030303,11.5384615384615,7.69230769230769,0.0,11.4285714285714,0.0,0.0,3.57142857142857,2.77777777777778,0.0,0.0,0.0
CpG_ptg000007l_6510240,2.5,2.94117647058824,0.0,8.69565217391304,7.31707317073171,11.3207547169811,2.27272727272727,11.1111111111111,15.2542372881356,15.3846153846154,17.2413793103448,9.09090909090909,16.2162162162162,25.0,6.25,13.7931034482759,13.6363636363636,3.84615384615385,7.40740740740741,18.1818181818182,0.0,35.2941176470588,24.0,31.8181818181818,11.6279069767442,17.9487179487179,16.3265306122449,12.5,11.7647058823529,24.1379310344828,19.5652173913043,18.9189189189189,35.0,13.0434782608696,6.66666666666667,18.75,2.5,9.52380952380952,10.1694915254237,5.88235294117647
CpG_ptg000007l_6510243,2.38095238095238,2.85714285714286,1.96078431372549,4.16666666666667,4.8780487804878,13.2075471698113,2.17391304347826,11.1111111111111,13.3333333333333,22.2222222222222,13.7931034482759,9.09090909090909,16.2162162162162,23.8095238095238,6.06060606060606,12.1212121212121,12.5,3.84615384615385,6.89655172413793,15.625,6.25,29.4117647058824,23.0769230769231,28.0,11.6279069767442,20.0,14.2857142857143,15.2173913043478,14.2857142857143,41.3793103448276,21.7391304347826,23.6842105263158,30.0,12.0,6.25,21.875,2.5,9.30232558139535,10.0,5.66037735849057
CpG_ptg000007l_6510282,0.0,2.77777777777778,2.17391304347826,4.65116279069767,2.4390243902439,0.0,0.0,2.08333333333333,6.89655172413793,6.66666666666667,8.0,6.25,18.1818181818182,25.0,12.5,6.45161290322581,0.0,0.0,0.0,0.0,5.88235294117647,14.2857142857143,20.0,17.3913043478261,2.56410256410256,12.1212121212121,2.38095238095238,2.5,5.71428571428571,21.4285714285714,18.3673469387755,11.4285714285714,23.0769230769231,14.8148148148148,0.0,6.66666666666667,0.0,0.0,0.0,1.81818181818182
CpG_ptg000007l_6510300,0.0,2.77777777777778,0.0,2.38095238095238,3.03030303030303,8.51063829787234,2.38095238095238,7.14285714285714,10.8695652173913,10.3448275862069,4.76190476190476,12.5,18.75,21.7391304347826,10.7142857142857,7.40740740740741,0.0,0.0,3.84615384615385,13.0434782608696,20.0,14.2857142857143,13.0434782608696,9.09090909090909,8.82352941176471,15.625,7.89473684210526,8.10810810810811,12.5,29.6296296296296,8.69565217391304,9.67741935483871,21.2121212121212,17.8571428571429,7.14285714285714,16.6666666666667,3.03030303030303,6.25,7.54716981132075,5.76923076923077
CpG_ptg000007l_9141311,19.2307692307692,18.75,11.1111111111111,14.0,20.4545454545455,29.6296296296296,25.0,30.4347826086957,31.5789473684211,41.1764705882353,46.4285714285714,36.3636363636364,7.89473684210526,7.40740740740741,8.33333333333333,2.4390243902439,5.71428571428571,2.4390243902439,5.12820512820513,10.5263157894737,13.3333333333333,23.0769230769231,19.047619047619,35.0,32.258064516129,20.0,21.7391304347826,20.0,21.4285714285714,26.3157894736842,26.0869565217391,38.0952380952381,35.1351351351351,44.4444444444444,38.4615384615385,20.6896551724138,40.0,32.0,24.390243902439,40.0
CpG_ptg000007l_9141334,19.6078431372549,20.8333333333333,9.83606557377049,17.7777777777778,19.047619047619,22.7272727272727,32.258064516129,23.2558139534884,27.7777777777778,21.2121212121212,21.7391304347826,31.5789473684211,5.71428571428571,7.40740740740741,5.0,4.8780487804878,5.88235294117647,2.4390243902439,2.56410256410256,11.4285714285714,13.3333333333333,14.2857142857143,4.54545454545455,38.0952380952381,25.0,21.2121212121212,22.7272727272727,22.2222222222222,7.69230769230769,28.5714285714286,18.1818181818182,30.0,27.5,43.4782608695652,27.2727272727273,10.3448275862069,41.6666666666667,28.5714285714286,20.0,28.5714285714286
CpG_ptg000008l_12977338,12.5,22.2222222222222,7.14285714285714,4.34782608695652,3.33333333333333,6.66666666666667,14.2857142857143,9.375,44.4444444444444,42.8571428571429,40.0,22.2222222222222,26.0869565217391,16.6666666666667,16.0,21.4285714285714,12.0,20.6896551724138,15.3846153846154,16.0,0.0,18.1818181818182,25.0,23.5294117647059,0.0,0.0,0.0,0.0,26.0869565217391,45.8333333333333,48.3870967741936,33.3333333333333,31.5789473684211,39.4736842105263,26.9230769230769,32.5581395348837,28.5714285714286,11.5384615384615,3.2258064516129,13.3333333333333
CpG_ptg000008l_12977341,9.09090909090909,12.0,4.0,4.54545454545455,3.57142857142857,6.66666666666667,11.4285714285714,9.375,44.1176470588235,45.0,52.1739130434783,32.0,31.8181818181818,18.1818181818182,20.0,28.5714285714286,14.2857142857143,24.1379310344828,15.7894736842105,16.6666666666667,0.0,17.3913043478261,26.0869565217391,20.0,0.0,0.0,0.0,0.0,26.0869565217391,47.6190476190476,51.6129032258064,35.2941176470588,26.3157894736842,38.8888888888889,28.0,28.5714285714286,28.5714285714286,8.0,3.33333333333333,13.7931034482759
CpG_ptg000008l_12977382,16.6666666666667,15.0,0.0,5.0,9.67741935483871,14.8148148148148,25.0,10.7142857142857,52.9411764705882,46.6666666666667,63.6363636363636,36.0,42.1052631578947,36.3636363636364,38.0952380952381,37.037037037037,16.6666666666667,11.1111111111111,25.0,25.0,0.0,26.6666666666667,30.0,21.2121212121212,0.0,0.0,0.0,0.0,36.8421052631579,55.0,54.5454545454545,36.3636363636364,28.5714285714286,40.5405405405405,37.5,36.8421052631579,26.6666666666667,4.76190476190476,4.0,15.3846153846154
CpG_ptg000008l_12977384,16.6666666666667,15.0,0.0,5.0,9.67741935483871,7.69230769230769,28.5714285714286,10.7142857142857,42.4242424242424,31.25,59.0909090909091,32.0,42.1052631578947,36.3636363636364,35.0,34.6153846153846,18.1818181818182,10.5263157894737,25.0,26.3157894736842,0.0,33.3333333333333,30.0,20.5882352941176,0.0,0.0,0.0,0.0,22.2222222222222,33.3333333333333,31.8181818181818,18.1818181818182,31.0344827586207,40.5405405405405,36.0,35.1351351351351,26.6666666666667,4.76190476190476,3.84615384615385,15.3846153846154
CpG_ptg000008l_25384586,0.0,0.0,0.0,0.0,4.8780487804878,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,12.5,5.88235294117647,0.0,5.88235294117647,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44827586206897,4.76190476190476,7.69230769230769,3.7037037037037,0.0
CpG_ptg000008l_25384624,0.0,0.0,0.0,0.0,6.97674418604651,0.0,2.77777777777778,9.67741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26315789473684,0.0,0.0,5.88235294117647,2.22222222222222,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,5.26315789473684,0.0,3.33333333333333,15.7894736842105,8.0,13.0434782608696,0.0
CpG_ptg000008l_25384626,0.0,0.0,0.0,0.0,7.14285714285714,0.0,2.77777777777778,10.0,0.0,0.0,0.0,15.3846153846154,0.0,0.0,0.0,0.0,5.26315789473684,5.55555555555556,0.0,5.88235294117647,2.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26315789473684,0.0,3.33333333333333,16.6666666666667,8.0,13.0434782608696,0.0
CpG_ptg000009l_18122328,0.0,3.125,7.14285714285714,0.0,21.0526315789474,9.09090909090909,23.5294117647059,9.09090909090909,0.0,8.33333333333333,10.0,6.89655172413793,0.0,0.0,4.34782608695652,0.0,5.55555555555556,0.0,0.0,12.5,21.2121212121212,8.0,4.76190476190476,0.0,5.88235294117647,17.3913043478261,4.0,4.16666666666667,0.0,0.0,4.34782608695652,6.25,0.0,0.0,0.0,3.33333333333333,38.8888888888889,10.0,12.5,0.0
CpG_ptg000009l_7035550,35.7142857142857,33.3333333333333,22.2222222222222,46.6666666666667,0.0,0.0,0.0,0.0,26.6666666666667,25.0,25.0,28.5714285714286,0.0,40.0,14.2857142857143,50.0,13.3333333333333,16.6666666666667,6.25,30.7692307692308,0.0,8.33333333333333,3.7037037037037,2.5,23.0769230769231,35.2941176470588,36.0,10.5263157894737,18.75,40.0,50.0,35.7142857142857,0.0,0.0,0.0,0.0,0.0,4.34782608695652,0.0,0.0
CpG_ptg000009l_7035562,29.4117647058824,42.1052631578947,15.0,41.1764705882353,0.0,0.0,0.0,0.0,20.0,21.4285714285714,31.5789473684211,21.4285714285714,0.0,33.3333333333333,12.5,23.0769230769231,5.55555555555556,14.2857142857143,5.55555555555556,16.6666666666667,0.0,4.16666666666667,0.0,0.0,21.4285714285714,29.4117647058824,27.5862068965517,9.52380952380952,16.6666666666667,25.0,28.5714285714286,38.4615384615385,2.85714285714286,0.0,0.0,0.0,0.0,4.34782608695652,0.0,0.0
CpG_ptg000009l_7035570,27.7777777777778,47.6190476190476,28.5714285714286,64.2857142857143,0.0,0.0,0.0,0.0,18.75,20.0,42.1052631578947,33.3333333333333,0.0,38.4615384615385,17.6470588235294,42.8571428571429,10.0,7.69230769230769,5.55555555555556,23.0769230769231,0.0,16.6666666666667,0.0,2.4390243902439,33.3333333333333,58.8235294117647,31.0344827586207,33.3333333333333,21.0526315789474,44.4444444444444,38.4615384615385,35.7142857142857,0.0,0.0,0.0,0.0,0.0,4.54545454545455,0.0,4.34782608695652
CpG_ptg000009l_7035575,27.7777777777778,45.0,35.0,66.6666666666667,0.0,0.0,0.0,0.0,18.75,23.0769230769231,30.0,25.0,0.0,45.4545454545455,22.2222222222222,23.0769230769231,11.7647058823529,14.2857142857143,0.0,23.0769230769231,0.0,14.8148148148148,3.2258064516129,5.0,42.8571428571429,57.8947368421053,28.0,33.3333333333333,22.2222222222222,50.0,38.4615384615385,33.3333333333333,0.0,0.0,0.0,0.0,0.0,4.34782608695652,0.0,4.0
CpG_ptg000011l_5627236,0.0,0.0,6.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857143,0.0,6.89655172413793,0.0,0.0,0.0,0.0,0.0,40.9090909090909,4.16666666666667,3.57142857142857,6.45161290322581,0.0,9.09090909090909,0.0,4.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_5627241,0.0,18.1818181818182,0.0,7.14285714285714,0.0,7.69230769230769,0.0,15.0,2.56410256410256,7.69230769230769,0.0,0.0,14.2857142857143,10.0,13.7931034482759,0.0,0.0,0.0,0.0,0.0,30.4347826086957,0.0,0.0,3.33333333333333,0.0,9.52380952380952,0.0,4.16666666666667,0.0,11.7647058823529,5.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_5627243,0.0,18.1818181818182,6.66666666666667,7.14285714285714,0.0,7.14285714285714,0.0,14.2857142857143,2.5,7.69230769230769,0.0,0.0,13.3333333333333,0.0,13.7931034482759,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,9.52380952380952,5.26315789473684,4.16666666666667,0.0,11.7647058823529,5.55555555555556,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_5627254,0.0,0.0,0.0,0.0,0.0,6.25,0.0,10.0,0.0,0.0,6.25,0.0,5.88235294117647,10.0,12.9032258064516,8.33333333333333,0.0,0.0,0.0,0.0,46.4285714285714,7.14285714285714,9.375,3.2258064516129,4.34782608695652,14.2857142857143,5.55555555555556,8.33333333333333,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_5627259,0.0,6.66666666666667,6.25,0.0,0.0,5.55555555555556,0.0,12.5,2.4390243902439,0.0,6.25,0.0,11.7647058823529,20.0,12.9032258064516,8.33333333333333,0.0,0.0,0.0,0.0,42.8571428571429,7.14285714285714,9.375,6.25,3.84615384615385,13.6363636363636,0.0,4.0,6.66666666666667,13.3333333333333,0.0,4.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8391132,0.0,1.04166666666667,1.11111111111111,1.0752688172043,0.904977375565611,1.20481927710843,1.5625,0.869565217391304,0.961538461538462,0.833333333333333,1.21951219512195,0.854700854700855,0.72992700729927,0.833333333333333,1.89873417721519,1.6304347826087,3.38983050847458,3.26086956521739,3.44827586206897,1.73913043478261,0.0,0.0,2.24719101123596,3.48837209302326,0.0,1.12994350282486,1.36986301369863,2.35294117647059,1.12359550561798,2.17391304347826,2.27272727272727,2.41935483870968,0.0,1.31578947368421,0.0,2.85714285714286,0.0,0.0,1.78571428571429,1.42857142857143
CpG_ptg000011l_8391178,0.0,0.0,1.23456790123457,1.33333333333333,0.4739336492891,0.649350649350649,0.847457627118644,0.806451612903226,0.862068965517241,0.819672131147541,0.0,0.0,0.8,1.6260162601626,1.31578947368421,1.16959064327485,2.94840294840295,1.23456790123457,1.21951219512195,2.72727272727273,0.0,0.0,1.35135135135135,0.0,0.0,1.16959064327485,1.35135135135135,2.7027027027027,1.20481927710843,2.27272727272727,0.0,1.6260162601626,0.0,0.75187969924812,0.0,5.0,0.0,0.0,2.04081632653061,0.735294117647059
CpG_ptg000011l_8391239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8391275,0.0,0.0,2.94117647058824,0.0,1.13636363636364,0.0,0.0,0.0,1.51515151515152,0.0,1.92307692307692,0.0,0.0,1.28205128205128,0.0,0.0,0.970873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952380952380952,0.0,0.0,0.0,0.0,1.38888888888889,0.0,2.85714285714286,2.40963855421687,0.0,2.63157894736842,0.0,0.0,0.0,1.72413793103448
CpG_ptg000011l_8391288,0.0,0.0,2.22222222222222,0.0,1.17647058823529,0.0,0.0,0.0,0.714285714285714,0.0,2.0,0.0,0.0,1.53846153846154,0.0,0.0,0.492610837438424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05263157894737,0.0,0.0,0.0,0.0,1.58730158730159,0.0,2.94117647058824,2.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8391292,0.0,0.0,2.35294117647059,0.0,1.17647058823529,0.0,0.0,0.0,0.735294117647059,0.0,0.0,0.0,0.0,1.61290322580645,0.0,0.0,0.495049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0989010989011,0.0,0.0,0.0,0.0,1.58730158730159,0.0,3.2258064516129,2.89855072463768,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8391344,0.0,0.0,0.0,0.0,2.04081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,5.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8392623,0.0,0.909090909090909,0.581395348837209,0.0,0.396825396825397,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.740740740740741,0.671140939597315,0.0,0.0,0.529100529100529,0.3584229390681,0.0,0.0,0.793650793650794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21951219512195,0.0,0.0,1.16279069767442,0.740740740740741,1.75438596491228,0.628930817610063,0.0,0.952380952380952,0.0,0.0,1.04166666666667,0.0
CpG_ptg000011l_8392652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432900432900433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313479623824451,0.0,0.0,0.0,0.523560209424084,0.0,0.0,1.47058823529412,0.520833333333333,0.0,0.826446280991736,0.0,0.0,0.884955752212389,0.0
CpG_ptg000011l_8392724,0.0,0.564971751412429,0.325732899022801,0.50761421319797,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.4739336492891,0.386100386100386,0.304878048780488,0.264783759929391,0.757575757575758,0.0,0.480769230769231,0.0,0.0,0.0,0.0,0.0,0.275482093663912,0.0,0.0,0.694444444444444,0.952380952380952,0.0,0.0,1.2987012987013,0.0,0.0,0.0,0.0,0.0,0.75187969924812,0.0
CpG_ptg000011l_8392776,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8392977,0.0,0.0,0.917431192660551,2.32558139534884,0.0,1.16279069767442,1.5625,2.89855072463768,1.35593220338983,0.0,2.22222222222222,0.0,0.0,0.0,0.0,2.0746887966805,3.58680057388809,0.0,1.61290322580645,2.04081632653061,0.0,0.0,0.0,0.0,0.0,2.24719101123596,0.0,0.0,0.0,0.0,1.96078431372549,0.0,0.0,0.0,6.66666666666667,0.0,0.0,4.54545454545455,0.0,2.38095238095238
CpG_ptg000011l_8393002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53846153846154,0.0,0.0,0.0,0.0,0.970873786407767,1.61290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8393022,0.0,0.0,0.925925925925926,2.7027027027027,0.0,1.19047619047619,1.66666666666667,4.6875,0.760456273764259,0.0,2.22222222222222,0.0,0.0,0.0,0.0,1.77777777777778,1.15321252059308,0.0,1.78571428571429,1.78571428571429,0.0,0.0,0.0,2.4390243902439,0.0,2.40963855421687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66666666666667,0.0,0.0,4.44444444444444,0.0,2.53164556962025
CpG_ptg000011l_8393332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02040816326531,0.0,0.0,0.0,0.0,0.0,1.36986301369863,0.0,0.576368876080692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8393612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28205128205128,0.72463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.49253731343284,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21951219512195,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8393613,0.0,0.0,0.0,0.72463768115942,0.671140939597315,0.0,0.0,0.0,0.735294117647059,0.0,0.0,0.0,0.518134715025907,0.0,1.02564102564103,1.02739726027397,0.540540540540541,0.0,0.0,0.0,0.0,0.0,0.72992700729927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719424460431655,1.05263157894737,0.543478260869565,1.05263157894737,1.98019801980198,0.0,0.0,0.0,0.480769230769231
CpG_ptg000011l_8393629,1.26582278481013,0.0,0.0,0.0,0.0,0.0,0.0,1.12359550561798,0.852272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.404858299595142,0.716332378223496,0.0,0.0,0.826446280991736,0.0,0.0,0.0,1.01010101010101,0.0,1.05263157894737,1.69491525423729,0.0,0.0,0.980392156862745,0.0,1.14942528735632,0.0,2.06185567010309,0.0,1.11111111111111,0.0,0.0,0.0,0.746268656716418
CpG_ptg000011l_8393630,0.0,0.0,0.0,0.704225352112676,0.337837837837838,0.0,0.641025641025641,0.0,0.928074245939675,0.0,0.0,0.0,0.50761421319797,0.0,0.485436893203883,1.01694915254237,0.946745562130178,0.0,0.0,0.0,0.0,0.0,0.699300699300699,0.0,0.0,0.0,1.03092783505155,0.0,0.0,0.0,0.0,0.666666666666667,0.934579439252336,0.523560209424084,1.0752688172043,1.94174757281553,0.0,0.0,0.0,0.0
CpG_ptg000011l_8393678,0.0,0.0,0.462962962962963,0.0,0.0,0.602409638554217,0.0,0.0,0.702576112412178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34324942791762,0.0,0.0,0.0,0.0,0.0,0.0,0.769230769230769,0.0,1.03626943005181,0.0,1.08695652173913,0.0,0.0,0.0,0.925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555555555555556
CpG_ptg000011l_8393679,0.0,0.757575757575758,0.0,2.4,0.651465798045603,0.0,1.19760479041916,0.0,0.432900432900433,1.96078431372549,0.0,0.0,0.505050505050505,0.0,0.485436893203883,0.628930817610063,0.3584229390681,0.0,0.0,0.0,0.0,0.0,0.769230769230769,0.0,0.0,0.0,0.0,0.740740740740741,0.0,0.0,0.0,0.0,0.970873786407767,0.0,1.12359550561798,0.847457627118644,0.0,0.0,0.0,0.0
CpG_ptg000011l_8393715,0.0,0.0,0.45045045045045,1.63934426229508,0.335570469798658,0.0,0.598802395209581,0.65359477124183,0.934579439252336,0.714285714285714,0.0,0.0,0.561797752808989,0.0,0.480769230769231,0.626959247648903,3.19693094629156,0.0,0.0,0.684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.0,1.16279069767442,0.0,0.934579439252336,0.699300699300699,1.23456790123457,0.952380952380952,0.0,0.0,0.0,0.0
CpG_ptg000011l_8393753,0.0,0.0,0.48780487804878,0.0,0.0,0.0,0.0,0.0,0.69284064665127,0.0,0.0,0.0,0.0,0.0,0.0,0.32051282051282,0.559284116331096,0.0,0.75187969924812,0.0,0.0,0.0,0.0,0.862068965517241,0.0,1.02564102564103,0.0,1.0989010989011,0.0,0.0,0.0,1.01010101010101,0.0,1.72413793103448,0.0,0.0,0.0,0.0,1.38888888888889,0.0
CpG_ptg000011l_8393755,0.0,0.0,0.956937799043062,0.0,0.0,0.0,0.0,0.0,0.688073394495413,0.0,0.0,0.819672131147541,0.0,0.0,0.0,0.645161290322581,0.335946248600224,0.0,0.757575757575758,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.510204081632653,1.5625,1.0989010989011,0.0,1.14942528735632,0.0,1.01010101010101,0.0,1.72413793103448,0.0,0.0,0.0,0.0,1.40845070422535,0.0
CpG_ptg000011l_8393957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8394044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58730158730159,0.0,0.334448160535117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8394047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44827586206897,0.0,0.0,2.94117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8394054,0.0,0.0,0.0,4.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803212851405622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8395954,4.76190476190476,0.0,0.0,2.85714285714286,0.0,1.47058823529412,0.0,0.0,2.22222222222222,0.0,5.40540540540541,0.0,0.0,0.0,1.12359550561798,0.0,1.07816711590297,0.0,1.61290322580645,0.0,0.0,0.0,0.0,0.0,2.22222222222222,0.0,0.0,0.0,3.03030303030303,2.5,0.0,0.0,1.85185185185185,0.0,0.0,0.0,4.34782608695652,2.7027027027027,0.0,1.11111111111111
CpG_ptg000011l_8395967,2.04081632653061,0.0,0.934579439252336,0.0,0.719424460431655,0.0,0.0,0.0,1.45631067961165,0.0,4.8780487804878,0.0,0.0,0.0,0.0,0.0,0.970873786407767,0.0,1.36986301369863,0.0,0.0,0.0,0.0,0.0,2.17391304347826,0.0,0.0,0.0,2.7027027027027,0.0,0.0,0.0,1.75438596491228,0.0,0.0,0.0,3.84615384615385,2.32558139534884,0.0,0.0
CpG_ptg000011l_8395973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27272727272727,0.0,0.0,0.0,0.0,0.0,0.225225225225225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
