CpG,ACR-229-TP1.ACR-229-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-244-TP4.ACR-244-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-145-TP4.ACR-145-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-145-TP3.ACR-145-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-145-TP1.ACR-145-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-229-TP3.ACR-229-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-225-TP4.ACR-225-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-150-TP2.ACR-150-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-265-TP4.ACR-265-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-150-TP1.ACR-150-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-229-TP4.ACR-229-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-225-TP3.ACR-225-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-173-TP4.ACR-173-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-139-TP1.ACR-139-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-237-TP3.ACR-237-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-265-TP1.ACR-265-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-225-TP1.ACR-225-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-173-TP2.ACR-173-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-150-TP3.ACR-150-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-150-TP4.ACR-150-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-244-TP3.ACR-244-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-265-TP2.ACR-265-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-265-TP3.ACR-265-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-186-TP4.ACR-186-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-145-TP2.ACR-145-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-237-TP2.ACR-237-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-186-TP2.ACR-186-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-225-TP2.ACR-225-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-244-TP1.ACR-244-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-237-TP4.ACR-237-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-229-TP2.ACR-229-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-186-TP3.ACR-186-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-139-TP4.ACR-139-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-173-TP3.ACR-173-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-139-TP2.ACR-139-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-186-TP1.ACR-186-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-244-TP2.ACR-244-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-139-TP3.ACR-139-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-173-TP1.ACR-173-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-237-TP1.ACR-237-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz
CpG_ptg000004l_4756889,5.88235294117647,9.67741935483871,16.6666666666667,15.7894736842105,20.0,21.0526315789474,8.69565217391304,16.0,26.6666666666667,6.66666666666667,10.0,4.0,7.14285714285714,14.2857142857143,4.54545454545455,36.3636363636364,35.8974358974359,11.7647058823529,16.6666666666667,5.0,8.33333333333333,21.4285714285714,15.3846153846154,38.8888888888889,30.0,25.0,22.2222222222222,4.16666666666667,14.2857142857143,6.25,35.0,11.1111111111111,20.0,20.8333333333333,18.1818181818182,27.7777777777778,5.55555555555556,17.6470588235294,13.0434782608696,4.54545454545455
CpG_ptg000004l_4757198,6.25,7.40740740740741,0.0,7.14285714285714,0.0,26.6666666666667,9.375,9.09090909090909,4.76190476190476,7.31707317073171,9.09090909090909,5.66037735849057,0.0,0.0,4.76190476190476,13.3333333333333,15.5555555555556,9.09090909090909,4.16666666666667,5.26315789473684,0.0,9.09090909090909,9.09090909090909,8.69565217391304,0.0,6.66666666666667,6.66666666666667,6.89655172413793,20.8333333333333,11.1111111111111,4.54545454545455,4.0,0.0,10.3448275862069,6.25,6.06060606060606,0.0,0.0,0.0,10.0
CpG_ptg000004l_4757204,13.5135135135135,11.1111111111111,7.69230769230769,7.69230769230769,5.26315789473684,20.0,6.25,0.0,0.0,15.0,14.2857142857143,1.96078431372549,0.0,9.09090909090909,0.0,41.6666666666667,22.2222222222222,0.0,13.0434782608696,15.7894736842105,0.0,27.2727272727273,9.09090909090909,23.8095238095238,0.0,0.0,18.75,3.57142857142857,21.7391304347826,11.1111111111111,10.0,13.0434782608696,0.0,28.5714285714286,12.5,20.0,0.0,4.34782608695652,18.1818181818182,5.55555555555556
CpG_ptg000004l_4757244,23.6842105263158,14.2857142857143,0.0,0.0,0.0,18.1818181818182,6.66666666666667,33.3333333333333,0.0,6.66666666666667,41.6666666666667,7.54716981132075,13.0434782608696,15.3846153846154,31.8181818181818,18.1818181818182,15.2173913043478,30.7692307692308,28.5714285714286,14.2857142857143,6.66666666666667,20.0,30.0,12.5,7.69230769230769,28.5714285714286,9.52380952380952,9.375,12.5,30.4347826086957,28.0,9.52380952380952,28.5714285714286,22.2222222222222,25.0,4.34782608695652,15.7894736842105,21.4285714285714,42.8571428571429,14.2857142857143
CpG_ptg000004l_4757487,12.1212121212121,3.84615384615385,4.54545454545455,12.5,9.09090909090909,3.7037037037037,6.45161290322581,7.69230769230769,7.69230769230769,22.2222222222222,17.2413793103448,0.0,15.7894736842105,16.6666666666667,10.5263157894737,10.5263157894737,21.8181818181818,6.25,24.0,8.33333333333333,5.0,27.2727272727273,16.6666666666667,8.33333333333333,18.1818181818182,14.8148148148148,17.3913043478261,4.54545454545455,4.34782608695652,17.3913043478261,7.40740740740741,18.1818181818182,14.2857142857143,6.25,12.5,29.4117647058824,5.26315789473684,5.55555555555556,5.55555555555556,0.0
CpG_ptg000004l_4757512,21.2121212121212,11.1111111111111,4.54545454545455,12.5,8.33333333333333,3.2258064516129,11.5384615384615,18.1818181818182,8.33333333333333,50.0,14.8148148148148,3.44827586206897,18.75,16.6666666666667,23.8095238095238,11.1111111111111,24.1935483870968,35.7142857142857,34.4827586206897,35.7142857142857,35.0,30.0,16.6666666666667,7.14285714285714,15.3846153846154,21.4285714285714,10.5263157894737,4.16666666666667,9.09090909090909,30.4347826086957,17.8571428571429,20.0,7.69230769230769,26.6666666666667,12.5,15.3846153846154,25.0,6.25,18.75,27.2727272727273
CpG_ptg000004l_4759974,28.0,37.037037037037,40.0,18.1818181818182,21.7391304347826,12.0,19.5121951219512,69.2307692307692,69.2307692307692,23.5294117647059,25.9259259259259,14.6341463414634,0.0,36.3636363636364,40.0,50.0,23.8805970149254,30.0,38.4615384615385,41.6666666666667,41.6666666666667,57.8947368421053,50.0,41.6666666666667,55.5555555555556,47.6190476190476,33.3333333333333,25.0,32.1428571428571,50.0,20.5882352941176,10.0,25.0,5.55555555555556,9.09090909090909,12.5,45.8333333333333,28.5714285714286,28.5714285714286,50.0
CpG_ptg000007l_10142552,10.3448275862069,32.3529411764706,3.7037037037037,16.6666666666667,20.0,12.1212121212121,25.5813953488372,18.75,12.5,14.2857142857143,5.26315789473684,28.5714285714286,11.5384615384615,0.0,6.06060606060606,7.69230769230769,0.0,4.16666666666667,11.1111111111111,5.0,36.3636363636364,30.0,6.89655172413793,13.7931034482759,16.6666666666667,10.0,18.1818181818182,29.6296296296296,33.3333333333333,13.6363636363636,10.3448275862069,0.0,3.125,4.16666666666667,25.0,44.4444444444444,41.1764705882353,0.0,11.3636363636364,12.0
CpG_ptg000007l_10144971,10.8108108108108,17.3913043478261,18.5185185185185,14.8148148148148,14.2857142857143,0.0,32.258064516129,18.75,14.2857142857143,11.1111111111111,7.5,14.8148148148148,12.5,11.1111111111111,9.52380952380952,7.14285714285714,0.0,14.2857142857143,4.0,10.7142857142857,10.0,23.8095238095238,10.5263157894737,22.2222222222222,45.4545454545455,6.25,12.5,23.3333333333333,27.7777777777778,17.3913043478261,16.6666666666667,4.0,15.0,6.66666666666667,0.0,9.09090909090909,10.0,3.03030303030303,6.25,31.5789473684211
CpG_ptg000007l_10144998,17.6470588235294,27.2727272727273,17.2413793103448,14.7058823529412,15.1515151515152,0.0,34.2105263157895,20.0,13.0434782608696,7.69230769230769,10.2564102564103,17.1428571428571,16.2790697674419,12.5,8.33333333333333,9.375,0.0,13.0434782608696,7.14285714285714,3.84615384615385,40.0,24.0,14.2857142857143,44.0,31.25,8.33333333333333,18.1818181818182,42.8571428571429,40.0,14.8148148148148,25.0,22.5806451612903,15.0,15.5172413793103,0.0,25.0,16.6666666666667,2.63157894736842,13.8888888888889,23.5294117647059
CpG_ptg000007l_10145000,20.5882352941176,28.5714285714286,17.2413793103448,14.7058823529412,15.1515151515152,0.0,34.2105263157895,25.0,13.0434782608696,11.5384615384615,10.8108108108108,14.7058823529412,13.953488372093,12.5,8.33333333333333,9.09090909090909,0.0,13.0434782608696,7.14285714285714,7.69230769230769,40.0,24.0,9.52380952380952,44.0,31.25,8.69565217391304,18.1818181818182,40.0,40.0,12.0,25.9259259259259,22.5806451612903,18.1818181818182,15.5172413793103,0.0,25.0,16.6666666666667,2.63157894736842,13.8888888888889,23.5294117647059
CpG_ptg000007l_10145025,12.9032258064516,13.0434782608696,20.8333333333333,16.1290322580645,13.3333333333333,7.69230769230769,0.0,12.5,20.8333333333333,4.34782608695652,5.12820512820513,13.5135135135135,15.5555555555556,0.0,7.40740740740741,6.89655172413793,0.0,13.0434782608696,10.7142857142857,8.33333333333333,30.0,17.3913043478261,5.26315789473684,33.3333333333333,26.3157894736842,10.5263157894737,16.6666666666667,25.0,30.0,5.26315789473684,17.2413793103448,23.0769230769231,22.7272727272727,12.7272727272727,0.0,18.75,11.7647058823529,2.38095238095238,13.8888888888889,29.4117647058824
CpG_ptg000007l_5089303,0.0,0.0,3.2258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09090909090909,0.0,3.50877192982456,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.69230769230769,7.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85714285714286,0.0,0.0,0.0,0.0
CpG_ptg000007l_5089313,0.0,0.0,3.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,2.27272727272727,3.2258064516129,0.0,0.0,0.0,8.69565217391304,0.0,1.69491525423729,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52380952380952,3.2258064516129,0.0,0.0,0.0,0.0,2.63157894736842,0.0,0.0,0.0,0.0
CpG_ptg000007l_5089326,0.0,0.0,3.57142857142857,0.0,0.0,5.88235294117647,3.57142857142857,0.0,0.0,4.25531914893617,3.57142857142857,0.0,0.0,0.0,0.0,0.0,1.72413793103448,0.0,0.0,0.0,0.0,0.0,4.34782608695652,0.0,0.0,0.0,3.57142857142857,0.0,0.0,9.09090909090909,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000007l_5089341,0.0,0.0,0.0,0.0,0.0,0.0,3.33333333333333,0.0,0.0,6.52173913043478,3.44827586206897,0.0,0.0,0.0,3.7037037037037,0.0,1.69491525423729,0.0,0.0,3.33333333333333,0.0,0.0,8.69565217391304,0.0,4.34782608695652,0.0,3.7037037037037,0.0,0.0,9.52380952380952,3.44827586206897,0.0,0.0,0.0,0.0,1.31578947368421,0.0,0.0,0.0,0.0
CpG_ptg000007l_6510205,0.0,0.0,2.94117647058824,0.0,0.0,4.8780487804878,12.5,23.8095238095238,5.55555555555556,10.2564102564103,0.0,19.2307692307692,9.09090909090909,4.0,13.3333333333333,0.0,6.25,16.6666666666667,18.1818181818182,13.6363636363636,0.0,3.33333333333333,0.0,6.45161290322581,5.26315789473684,19.047619047619,0.0,35.7142857142857,22.2222222222222,12.5,7.14285714285714,0.0,0.0,4.34782608695652,0.0,3.84615384615385,6.66666666666667,0.0,20.0,30.7692307692308
CpG_ptg000007l_6510226,2.5,3.57142857142857,2.4390243902439,0.0,0.0,0.0,10.0,13.0434782608696,0.0,3.77358490566038,0.0,12.5,7.69230769230769,2.77777777777778,7.69230769230769,2.77777777777778,0.0,5.26315789473684,11.1111111111111,3.7037037037037,0.0,0.0,0.0,0.0,0.0,11.5384615384615,0.0,7.14285714285714,11.4285714285714,0.0,5.88235294117647,0.0,0.0,3.57142857142857,0.0,0.0,0.0,0.0,13.5135135135135,3.03030303030303
CpG_ptg000007l_6510240,11.6279069767442,18.75,11.1111111111111,2.27272727272727,7.31707317073171,16.3265306122449,31.8181818181818,15.3846153846154,5.88235294117647,15.2542372881356,12.5,24.0,13.7931034482759,2.5,19.5652173913043,2.5,0.0,25.0,17.2413793103448,9.09090909090909,6.66666666666667,9.52380952380952,10.1694915254237,18.1818181818182,11.3207547169811,24.1379310344828,3.84615384615385,35.2941176470588,35.0,18.9189189189189,17.9487179487179,7.40740740740741,8.69565217391304,6.25,2.94117647058824,13.6363636363636,13.0434782608696,0.0,16.2162162162162,11.7647058823529
CpG_ptg000007l_6510243,11.6279069767442,21.875,11.1111111111111,2.17391304347826,4.8780487804878,14.2857142857143,28.0,22.2222222222222,5.66037735849057,13.3333333333333,15.2173913043478,23.0769230769231,12.1212121212121,2.38095238095238,21.7391304347826,2.5,6.25,23.8095238095238,13.7931034482759,9.09090909090909,6.25,9.30232558139535,10.0,15.625,13.2075471698113,41.3793103448276,3.84615384615385,29.4117647058824,30.0,23.6842105263158,20.0,6.89655172413793,4.16666666666667,6.06060606060606,2.85714285714286,12.5,12.0,1.96078431372549,16.2162162162162,14.2857142857143
CpG_ptg000007l_6510282,2.56410256410256,6.66666666666667,2.08333333333333,0.0,2.4390243902439,2.38095238095238,17.3913043478261,6.66666666666667,1.81818181818182,6.89655172413793,2.5,20.0,6.45161290322581,0.0,18.3673469387755,0.0,5.88235294117647,25.0,8.0,6.25,0.0,0.0,0.0,0.0,0.0,21.4285714285714,0.0,14.2857142857143,23.0769230769231,11.4285714285714,12.1212121212121,0.0,4.65116279069767,12.5,2.77777777777778,0.0,14.8148148148148,2.17391304347826,18.1818181818182,5.71428571428571
CpG_ptg000007l_6510300,8.82352941176471,16.6666666666667,7.14285714285714,2.38095238095238,3.03030303030303,7.89473684210526,9.09090909090909,10.3448275862069,5.76923076923077,10.8695652173913,8.10810810810811,13.0434782608696,7.40740740740741,0.0,8.69565217391304,3.03030303030303,20.0,21.7391304347826,4.76190476190476,12.5,7.14285714285714,6.25,7.54716981132075,13.0434782608696,8.51063829787234,29.6296296296296,0.0,14.2857142857143,21.2121212121212,9.67741935483871,15.625,3.84615384615385,2.38095238095238,10.7142857142857,2.77777777777778,0.0,17.8571428571429,0.0,18.75,12.5
CpG_ptg000007l_9141311,32.258064516129,20.6896551724138,30.4347826086957,25.0,20.4545454545455,21.7391304347826,35.0,41.1764705882353,40.0,31.5789473684211,20.0,19.047619047619,2.4390243902439,19.2307692307692,26.0869565217391,40.0,13.3333333333333,7.40740740740741,46.4285714285714,36.3636363636364,38.4615384615385,32.0,24.390243902439,10.5263157894737,29.6296296296296,26.3157894736842,2.4390243902439,23.0769230769231,35.1351351351351,38.0952380952381,20.0,5.12820512820513,14.0,8.33333333333333,18.75,5.71428571428571,44.4444444444444,11.1111111111111,7.89473684210526,21.4285714285714
CpG_ptg000007l_9141334,25.0,10.3448275862069,23.2558139534884,32.258064516129,19.047619047619,22.7272727272727,38.0952380952381,21.2121212121212,28.5714285714286,27.7777777777778,22.2222222222222,4.54545454545455,4.8780487804878,19.6078431372549,18.1818181818182,41.6666666666667,13.3333333333333,7.40740740740741,21.7391304347826,31.5789473684211,27.2727272727273,28.5714285714286,20.0,11.4285714285714,22.7272727272727,28.5714285714286,2.4390243902439,14.2857142857143,27.5,30.0,21.2121212121212,2.56410256410256,17.7777777777778,5.0,20.8333333333333,5.88235294117647,43.4782608695652,9.83606557377049,5.71428571428571,7.69230769230769
CpG_ptg000008l_12977338,0.0,32.5581395348837,9.375,14.2857142857143,3.33333333333333,0.0,23.5294117647059,42.8571428571429,13.3333333333333,44.4444444444444,0.0,25.0,21.4285714285714,12.5,48.3870967741936,28.5714285714286,0.0,16.6666666666667,40.0,22.2222222222222,26.9230769230769,11.5384615384615,3.2258064516129,16.0,6.66666666666667,45.8333333333333,20.6896551724138,18.1818181818182,31.5789473684211,33.3333333333333,0.0,15.3846153846154,4.34782608695652,16.0,22.2222222222222,12.0,39.4736842105263,7.14285714285714,26.0869565217391,26.0869565217391
CpG_ptg000008l_12977341,0.0,28.5714285714286,9.375,11.4285714285714,3.57142857142857,0.0,20.0,45.0,13.7931034482759,44.1176470588235,0.0,26.0869565217391,28.5714285714286,9.09090909090909,51.6129032258064,28.5714285714286,0.0,18.1818181818182,52.1739130434783,32.0,28.0,8.0,3.33333333333333,16.6666666666667,6.66666666666667,47.6190476190476,24.1379310344828,17.3913043478261,26.3157894736842,35.2941176470588,0.0,15.7894736842105,4.54545454545455,20.0,12.0,14.2857142857143,38.8888888888889,4.0,31.8181818181818,26.0869565217391
CpG_ptg000008l_12977382,0.0,36.8421052631579,10.7142857142857,25.0,9.67741935483871,0.0,21.2121212121212,46.6666666666667,15.3846153846154,52.9411764705882,0.0,30.0,37.037037037037,16.6666666666667,54.5454545454545,26.6666666666667,0.0,36.3636363636364,63.6363636363636,36.0,37.5,4.76190476190476,4.0,25.0,14.8148148148148,55.0,11.1111111111111,26.6666666666667,28.5714285714286,36.3636363636364,0.0,25.0,5.0,38.0952380952381,15.0,16.6666666666667,40.5405405405405,0.0,42.1052631578947,36.8421052631579
CpG_ptg000008l_12977384,0.0,35.1351351351351,10.7142857142857,28.5714285714286,9.67741935483871,0.0,20.5882352941176,31.25,15.3846153846154,42.4242424242424,0.0,30.0,34.6153846153846,16.6666666666667,31.8181818181818,26.6666666666667,0.0,36.3636363636364,59.0909090909091,32.0,36.0,4.76190476190476,3.84615384615385,26.3157894736842,7.69230769230769,33.3333333333333,10.5263157894737,33.3333333333333,31.0344827586207,18.1818181818182,0.0,25.0,5.0,35.0,15.0,18.1818181818182,40.5405405405405,0.0,42.1052631578947,22.2222222222222
CpG_ptg000008l_25384586,0.0,3.44827586206897,6.25,0.0,4.8780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76190476190476,3.125,0.0,0.0,6.25,0.0,7.69230769230769,3.7037037037037,5.88235294117647,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0
CpG_ptg000008l_25384624,0.0,3.33333333333333,9.67741935483871,2.77777777777778,6.97674418604651,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7894736842105,2.22222222222222,0.0,0.0,0.0,0.0,8.0,13.0434782608696,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26315789473684,5.26315789473684,0.0,0.0,0.0
CpG_ptg000008l_25384626,0.0,3.33333333333333,10.0,2.77777777777778,7.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6666666666667,2.22222222222222,0.0,0.0,15.3846153846154,0.0,8.0,13.0434782608696,5.88235294117647,0.0,0.0,5.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26315789473684,5.26315789473684,0.0,0.0,0.0
CpG_ptg000009l_18122328,5.88235294117647,3.33333333333333,9.09090909090909,23.5294117647059,21.0526315789474,4.0,0.0,8.33333333333333,0.0,0.0,4.16666666666667,4.76190476190476,0.0,0.0,4.34782608695652,38.8888888888889,21.2121212121212,0.0,10.0,6.89655172413793,0.0,10.0,12.5,12.5,9.09090909090909,0.0,0.0,8.0,0.0,6.25,17.3913043478261,0.0,0.0,4.34782608695652,3.125,5.55555555555556,0.0,7.14285714285714,0.0,0.0
CpG_ptg000009l_7035550,23.0769230769231,0.0,0.0,0.0,0.0,36.0,2.5,25.0,0.0,26.6666666666667,10.5263157894737,3.7037037037037,50.0,35.7142857142857,50.0,0.0,0.0,40.0,25.0,28.5714285714286,0.0,4.34782608695652,0.0,30.7692307692308,0.0,40.0,16.6666666666667,8.33333333333333,0.0,35.7142857142857,35.2941176470588,6.25,46.6666666666667,14.2857142857143,33.3333333333333,13.3333333333333,0.0,22.2222222222222,0.0,18.75
CpG_ptg000009l_7035562,21.4285714285714,0.0,0.0,0.0,0.0,27.5862068965517,0.0,21.4285714285714,0.0,20.0,9.52380952380952,0.0,23.0769230769231,29.4117647058824,28.5714285714286,0.0,0.0,33.3333333333333,31.5789473684211,21.4285714285714,0.0,4.34782608695652,0.0,16.6666666666667,0.0,25.0,14.2857142857143,4.16666666666667,2.85714285714286,38.4615384615385,29.4117647058824,5.55555555555556,41.1764705882353,12.5,42.1052631578947,5.55555555555556,0.0,15.0,0.0,16.6666666666667
CpG_ptg000009l_7035570,33.3333333333333,0.0,0.0,0.0,0.0,31.0344827586207,2.4390243902439,20.0,4.34782608695652,18.75,33.3333333333333,0.0,42.8571428571429,27.7777777777778,38.4615384615385,0.0,0.0,38.4615384615385,42.1052631578947,33.3333333333333,0.0,4.54545454545455,0.0,23.0769230769231,0.0,44.4444444444444,7.69230769230769,16.6666666666667,0.0,35.7142857142857,58.8235294117647,5.55555555555556,64.2857142857143,17.6470588235294,47.6190476190476,10.0,0.0,28.5714285714286,0.0,21.0526315789474
CpG_ptg000009l_7035575,42.8571428571429,0.0,0.0,0.0,0.0,28.0,5.0,23.0769230769231,4.0,18.75,33.3333333333333,3.2258064516129,23.0769230769231,27.7777777777778,38.4615384615385,0.0,0.0,45.4545454545455,30.0,25.0,0.0,4.34782608695652,0.0,23.0769230769231,0.0,50.0,14.2857142857143,14.8148148148148,0.0,33.3333333333333,57.8947368421053,0.0,66.6666666666667,22.2222222222222,45.0,11.7647058823529,0.0,35.0,0.0,22.2222222222222
CpG_ptg000011l_5627236,0.0,0.0,0.0,0.0,0.0,0.0,6.45161290322581,0.0,0.0,0.0,4.16666666666667,3.57142857142857,0.0,0.0,0.0,0.0,40.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16666666666667,0.0,0.0,9.09090909090909,0.0,0.0,6.89655172413793,0.0,0.0,0.0,6.66666666666667,14.2857142857143,0.0
CpG_ptg000011l_5627241,0.0,0.0,15.0,0.0,0.0,0.0,3.33333333333333,7.69230769230769,0.0,2.56410256410256,4.16666666666667,0.0,0.0,0.0,5.55555555555556,0.0,30.4347826086957,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69230769230769,11.7647058823529,0.0,0.0,0.0,0.0,9.52380952380952,0.0,7.14285714285714,13.7931034482759,18.1818181818182,0.0,0.0,0.0,14.2857142857143,0.0
CpG_ptg000011l_5627243,0.0,0.0,14.2857142857143,0.0,0.0,5.26315789473684,0.0,7.69230769230769,0.0,2.5,4.16666666666667,0.0,0.0,0.0,5.55555555555556,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14285714285714,11.7647058823529,0.0,0.0,0.0,5.0,9.52380952380952,0.0,7.14285714285714,13.7931034482759,18.1818181818182,0.0,0.0,6.66666666666667,13.3333333333333,0.0
CpG_ptg000011l_5627254,4.34782608695652,0.0,10.0,0.0,0.0,5.55555555555556,3.2258064516129,0.0,0.0,0.0,8.33333333333333,9.375,8.33333333333333,0.0,0.0,0.0,46.4285714285714,10.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,12.5,0.0,7.14285714285714,0.0,0.0,14.2857142857143,0.0,0.0,12.9032258064516,0.0,0.0,0.0,0.0,5.88235294117647,0.0
CpG_ptg000011l_5627259,3.84615384615385,0.0,12.5,0.0,0.0,0.0,6.25,0.0,0.0,2.4390243902439,4.0,9.375,8.33333333333333,0.0,0.0,0.0,42.8571428571429,20.0,6.25,0.0,0.0,0.0,0.0,0.0,5.55555555555556,13.3333333333333,0.0,7.14285714285714,0.0,4.76190476190476,13.6363636363636,0.0,0.0,12.9032258064516,6.66666666666667,0.0,0.0,6.25,11.7647058823529,6.66666666666667
CpG_ptg000011l_8391132,0.0,2.85714285714286,0.869565217391304,1.5625,0.904977375565611,1.36986301369863,3.48837209302326,0.833333333333333,1.42857142857143,0.961538461538462,2.35294117647059,2.24719101123596,1.6304347826087,0.0,2.27272727272727,0.0,0.0,0.833333333333333,1.21951219512195,0.854700854700855,0.0,0.0,1.78571428571429,1.73913043478261,1.20481927710843,2.17391304347826,3.26086956521739,0.0,0.0,2.41935483870968,1.12994350282486,3.44827586206897,1.0752688172043,1.89873417721519,1.04166666666667,3.38983050847458,1.31578947368421,1.11111111111111,0.72992700729927,1.12359550561798
CpG_ptg000011l_8391138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8391178,0.0,5.0,0.806451612903226,0.847457627118644,0.4739336492891,1.35135135135135,0.0,0.819672131147541,0.735294117647059,0.862068965517241,2.7027027027027,1.35135135135135,1.16959064327485,0.0,0.0,0.0,0.0,1.6260162601626,0.0,0.0,0.0,0.0,2.04081632653061,2.72727272727273,0.649350649350649,2.27272727272727,1.23456790123457,0.0,0.0,1.6260162601626,1.16959064327485,1.21951219512195,1.33333333333333,1.31578947368421,0.0,2.94840294840295,0.75187969924812,1.23456790123457,0.8,1.20481927710843
CpG_ptg000011l_8391239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925925925925926,0.0
